customer_id,customer_name,gender,age,city,signup_date,state,customer_segment
18036,Customer 18036,Male,40,Coimbatore,2022-12-28,Tamil Nadu,Regular
18037,Customer 18037,Female,19,Delhi,2023-04-02,Delhi,Loyal
18038,Customer 18038,Female,63,Pune,2025-04-16,Maharashtra,Loyal
18039,Customer 18039,Male,53,Bengaluru,2022-05-09,Karnataka,Loyal
18040,Customer 18040,Female,26,Ahmedabad,2024-11-28,Gujarat,VIP
18041,Customer 18041,Male,19,Coimbatore,2024-03-22,Tamil Nadu,Regular
18042,Customer 18042,Male,19,Mumbai,2024-05-22,Maharashtra,Loyal
18043,Customer 18043,Female,35,Jaipur,2022-12-16,Rajasthan,Loyal
18044,Customer 18044,Female,34,Pune,2023-10-07,Maharashtra,VIP
18045,Customer 18045,Male,58,Delhi,2023-03-28,Delhi,Regular
18046,Customer 18046,Male,25,Jaipur,2022-04-19,Rajasthan,Regular
18047,Customer 18047,Other,51,Noida,2025-05-16,Uttar Pradesh,Loyal
18048,Customer 18048,Female,51,Coimbatore,2023-07-31,Tamil Nadu,Loyal
18049,Customer 18049,Female,22,Ahmedabad,2022-08-29,Gujarat,Loyal
18050,Customer 18050,Male,61,Noida,2023-08-14,Uttar Pradesh,Loyal
18051,Customer 18051,Male,46,Coimbatore,2025-01-16,Tamil Nadu,Regular
18052,Customer 18052,Male,45,Chennai,2023-08-01,Tamil Nadu,Loyal
18053,Customer 18053,Male,33,Nagpur,2022-11-21,Maharashtra,Loyal
18054,Customer 18054,Male,31,Noida,2023-01-06,Uttar Pradesh,Loyal
18055,Customer 18055,Male,19,Nagpur,2022-04-15,Maharashtra,Loyal
18056,Customer 18056,Female,57,Pune,2022-04-08,Maharashtra,New
18057,Customer 18057,Male,21,Kolkata,2022-04-06,West Bengal,Loyal
18058,Customer 18058,Female,58,Chennai,2022-02-15,Tamil Nadu,Regular
18059,Customer 18059,Male,48,Bengaluru,2024-06-08,Karnataka,VIP
18060,Customer 18060,Male,43,Mysuru,2022-01-31,Karnataka,Regular
18061,Customer 18061,Male,44,Nagpur,2023-02-12,Maharashtra,Regular
18062,Customer 18062,Male,51,Chennai,2023-12-17,Tamil Nadu,VIP
18063,Customer 18063,Male,48,Kolkata,2023-10-06,West Bengal,New
18064,Customer 18064,Female,28,Ahmedabad,2023-11-29,Gujarat,Regular
18065,Customer 18065,Female,25,Nagpur,2024-08-30,Maharashtra,Loyal
18066,Customer 18066,Female,29,Kochi,2023-12-02,Kerala,Regular
18067,Customer 18067,Male,52,Kochi,2024-05-25,Kerala,Regular
18068,Customer 18068,Female,62,Hyderabad,2024-06-24,Telangana,Loyal
18069,Customer 18069,Female,51,Delhi,2024-03-19,Delhi,Regular
18070,Customer 18070,Male,30,Bengaluru,2023-08-22,Karnataka,New
18071,Customer 18071,Female,44,Delhi,2024-08-24,Delhi,Regular
18072,Customer 18072,Female,25,Ahmedabad,2023-09-25,Gujarat,New
18073,Customer 18073,Female,64,Coimbatore,2022-05-15,Tamil Nadu,Regular
18074,Customer 18074,Female,38,Nagpur,2022-11-24,Maharashtra,New
18075,Customer 18075,Female,58,Coimbatore,2022-07-18,Tamil Nadu,Loyal
18076,Customer 18076,Female,28,Kochi,2023-11-14,Kerala,Regular
18077,Customer 18077,Male,39,Mumbai,2022-05-04,Maharashtra,New
18078,Customer 18078,Female,38,Nagpur,2024-01-24,Maharashtra,Regular
18079,Customer 18079,Female,45,Chennai,2023-01-17,Tamil Nadu,Regular
18080,Customer 18080,Female,20,Bengaluru,2023-07-25,Karnataka,Regular
18081,Customer 18081,Other,24,Coimbatore,2025-02-06,Tamil Nadu,Regular
18082,Customer 18082,Male,31,Kochi,2024-11-30,Kerala,Loyal
18083,Customer 18083,Male,32,Nagpur,2024-03-08,Maharashtra,Regular
18084,Customer 18084,Male,26,Mumbai,2024-06-09,Maharashtra,Regular
18085,Customer 18085,Male,60,Delhi,2025-03-15,Delhi,Loyal
18086,Customer 18086,Male,24,Chennai,2022-06-25,Tamil Nadu,Regular
18087,Customer 18087,Female,29,Hyderabad,2023-01-15,Telangana,New
18088,Customer 18088,Male,36,Nagpur,2022-06-14,Maharashtra,New
18089,Customer 18089,Female,44,Hyderabad,2024-02-03,Telangana,VIP
18090,Customer 18090,Female,35,Pune,2023-09-07,Maharashtra,VIP
18091,Customer 18091,Male,30,Ahmedabad,2022-06-22,Gujarat,Regular
18092,Customer 18092,Male,60,Bengaluru,2024-02-02,Karnataka,Regular
18093,Customer 18093,Female,18,Nagpur,2025-04-15,Maharashtra,New
18094,Customer 18094,Female,55,Noida,2024-12-08,Uttar Pradesh,Loyal
18095,Customer 18095,Female,38,Mumbai,2025-02-08,Maharashtra,New
18096,Customer 18096,Female,51,Jaipur,2025-05-18,Rajasthan,New
18097,Customer 18097,Female,30,Jaipur,2023-09-11,Rajasthan,Loyal
18098,Customer 18098,Female,62,Coimbatore,2023-10-27,Tamil Nadu,Regular
18099,Customer 18099,Female,58,Kolkata,2024-05-08,West Bengal,New
18100,Customer 18100,Female,40,Noida,2025-03-24,Uttar Pradesh,Loyal
18101,Customer 18101,Female,18,Pune,2023-07-10,Maharashtra,Loyal
18102,Customer 18102,Male,40,Bengaluru,2023-09-29,Karnataka,Loyal
18103,Customer 18103,Female,45,Delhi,2022-08-03,Delhi,Loyal
18104,Customer 18104,Male,49,Chennai,2022-05-24,Tamil Nadu,Regular
18105,Customer 18105,Female,25,Hyderabad,2023-09-11,Telangana,New
18106,Customer 18106,Male,43,Pune,2024-10-04,Maharashtra,New
18107,Customer 18107,Male,31,Coimbatore,2022-12-20,Tamil Nadu,Regular
18108,Customer 18108,Male,41,Chennai,2022-10-08,Tamil Nadu,New
18109,Customer 18109,Male,46,Jaipur,2024-04-16,Rajasthan,Regular
18110,Customer 18110,Male,21,Kochi,2023-01-25,Kerala,New
18111,Customer 18111,Female,35,Delhi,2024-12-23,Delhi,Regular
18112,Customer 18112,Male,31,Coimbatore,2022-09-22,Tamil Nadu,New
18113,Customer 18113,Male,44,Mumbai,2022-01-06,Maharashtra,Regular
18114,Customer 18114,Male,58,Kochi,2024-07-01,Kerala,Loyal
18115,Customer 18115,Female,64,Hyderabad,2022-06-17,Telangana,Regular
18116,Customer 18116,Male,20,Kolkata,2022-12-21,West Bengal,Regular
18117,Customer 18117,Male,47,Noida,2022-06-22,Uttar Pradesh,VIP
18118,Customer 18118,Male,53,Nagpur,2024-04-29,Maharashtra,Loyal
18119,Customer 18119,Female,40,Kochi,2022-04-29,Kerala,Regular
18120,Customer 18120,Male,35,Pune,2025-06-03,Maharashtra,Regular
18121,Customer 18121,Male,63,Ahmedabad,2022-06-23,Gujarat,Regular
18122,Customer 18122,Male,64,Nagpur,2024-08-16,Maharashtra,New
18123,Customer 18123,Female,57,Kolkata,2022-05-09,West Bengal,New
18124,Customer 18124,Male,27,Chennai,2022-07-06,Tamil Nadu,Regular
18125,Customer 18125,Female,29,Jaipur,2024-12-22,Rajasthan,Regular
18126,Customer 18126,Male,58,Kochi,2024-06-11,Kerala,New
18127,Customer 18127,Female,25,Nagpur,2023-08-21,Maharashtra,Regular
18128,Customer 18128,Male,49,Noida,2022-07-29,Uttar Pradesh,New
18129,Customer 18129,Male,34,Mysuru,2024-10-05,Karnataka,Loyal
18130,Customer 18130,Male,58,Chennai,2025-05-01,Tamil Nadu,Regular
18131,Customer 18131,Male,62,Hyderabad,2024-01-20,Telangana,New
18132,Customer 18132,Male,31,Coimbatore,2023-06-16,Tamil Nadu,Regular
18133,Customer 18133,Female,54,Kochi,2024-08-09,Kerala,Regular
18134,Customer 18134,Other,26,Kolkata,2025-04-20,West Bengal,Regular
18135,Customer 18135,Male,43,Hyderabad,2023-07-14,Telangana,Regular
18136,Customer 18136,Female,41,Nagpur,2022-08-16,Maharashtra,Regular
18137,Customer 18137,Female,40,Bengaluru,2023-07-20,Karnataka,Loyal
18138,Customer 18138,Female,48,Chennai,2023-09-06,Tamil Nadu,Regular
18139,Customer 18139,Male,56,Kolkata,2022-03-30,West Bengal,Regular
18140,Customer 18140,Female,61,Coimbatore,2025-03-13,Tamil Nadu,VIP
18141,Customer 18141,Male,19,Delhi,2024-03-25,Delhi,New
18142,Customer 18142,Female,35,Jaipur,2022-09-07,Rajasthan,Regular
18143,Customer 18143,Male,33,Mumbai,2022-08-13,Maharashtra,New
18144,Customer 18144,Male,46,Jaipur,2024-06-21,Rajasthan,New
18145,Customer 18145,Male,28,Hyderabad,2024-08-28,Telangana,Regular
18146,Customer 18146,Male,19,Hyderabad,2023-11-04,Telangana,New
18147,Customer 18147,Female,31,Chennai,2022-06-17,Tamil Nadu,New
18148,Customer 18148,Male,21,Bengaluru,2022-04-20,Karnataka,Regular
18149,Customer 18149,Female,56,Nagpur,2025-04-11,Maharashtra,New
18150,Customer 18150,Male,51,Kolkata,2022-10-24,West Bengal,Loyal
18151,Customer 18151,Male,63,Nagpur,2022-08-31,Maharashtra,Loyal
18152,Customer 18152,Female,56,Chennai,2022-07-28,Tamil Nadu,Regular
18153,Customer 18153,Other,26,Jaipur,2025-06-20,Rajasthan,VIP
18154,Customer 18154,Male,57,Hyderabad,2025-01-10,Telangana,Loyal
18155,Customer 18155,Male,58,Coimbatore,2024-10-24,Tamil Nadu,Loyal
18156,Customer 18156,Female,24,Kolkata,2025-05-02,West Bengal,New
18157,Customer 18157,Male,34,Mumbai,2024-12-15,Maharashtra,Loyal
18158,Customer 18158,Female,40,Kolkata,2022-09-18,West Bengal,VIP
18159,Customer 18159,Female,62,Chennai,2023-01-15,Tamil Nadu,Regular
18160,Customer 18160,Male,28,Coimbatore,2022-04-06,Tamil Nadu,Loyal
18161,Customer 18161,Male,39,Ahmedabad,2024-02-08,Gujarat,Loyal
18162,Customer 18162,Male,35,Coimbatore,2024-04-08,Tamil Nadu,Regular
18163,Customer 18163,Male,45,Delhi,2024-07-14,Delhi,Regular
18164,Customer 18164,Female,33,Kolkata,2025-02-22,West Bengal,New
18165,Customer 18165,Female,59,Kolkata,2023-09-12,West Bengal,New
18166,Customer 18166,Female,21,Noida,2022-09-17,Uttar Pradesh,New
18167,Customer 18167,Female,53,Mysuru,2024-04-10,Karnataka,Regular
18168,Customer 18168,Male,39,Mumbai,2023-07-04,Maharashtra,Regular
18169,Customer 18169,Female,28,Pune,2023-12-01,Maharashtra,Loyal
18170,Customer 18170,Male,38,Bengaluru,2023-12-10,Karnataka,Regular
18171,Customer 18171,Female,57,Mysuru,2024-10-28,Karnataka,Regular
18172,Customer 18172,Male,58,Delhi,2023-07-17,Delhi,New
18173,Customer 18173,Female,33,Kolkata,2023-01-08,West Bengal,Loyal
18174,Customer 18174,Female,59,Mumbai,2022-08-10,Maharashtra,Regular
18175,Customer 18175,Male,26,Nagpur,2023-06-15,Maharashtra,Loyal
18176,Customer 18176,Male,52,Mysuru,2022-12-16,Karnataka,New
18177,Customer 18177,Female,51,Nagpur,2022-01-31,Maharashtra,Regular
18178,Customer 18178,Male,26,Bengaluru,2022-01-22,Karnataka,Regular
18179,Customer 18179,Female,30,Kochi,2024-01-24,Kerala,New
18180,Customer 18180,Female,23,Nagpur,2022-08-02,Maharashtra,Loyal
18181,Customer 18181,Male,21,Bengaluru,2023-12-13,Karnataka,Regular
18182,Customer 18182,Male,63,Kochi,2025-04-03,Kerala,Regular
18183,Customer 18183,Female,45,Jaipur,2022-05-20,Rajasthan,Loyal
18184,Customer 18184,Male,28,Jaipur,2024-08-22,Rajasthan,Regular
18185,Customer 18185,Male,51,Mumbai,2023-02-13,Maharashtra,New
18186,Customer 18186,Female,52,Ahmedabad,2023-03-14,Gujarat,VIP
18187,Customer 18187,Female,22,Hyderabad,2024-03-07,Telangana,Regular
18188,Customer 18188,Male,56,Bengaluru,2022-01-13,Karnataka,Loyal
18189,Customer 18189,Male,28,Coimbatore,2023-05-16,Tamil Nadu,Loyal
18190,Customer 18190,Female,29,Pune,2024-11-15,Maharashtra,New
18191,Customer 18191,Female,60,Pune,2023-06-18,Maharashtra,Regular
18192,Customer 18192,Female,36,Chennai,2024-05-10,Tamil Nadu,New
18193,Customer 18193,Male,30,Kochi,2022-03-17,Kerala,Regular
18194,Customer 18194,Female,21,Pune,2023-01-01,Maharashtra,Loyal
18195,Customer 18195,Female,31,Chennai,2025-01-20,Tamil Nadu,Regular
18196,Customer 18196,Female,61,Kolkata,2024-04-20,West Bengal,New
18197,Customer 18197,Female,19,Pune,2024-06-05,Maharashtra,Regular
18198,Customer 18198,Male,25,Bengaluru,2023-05-14,Karnataka,Regular
18199,Customer 18199,Female,39,Coimbatore,2025-04-08,Tamil Nadu,Loyal
18200,Customer 18200,Male,30,Hyderabad,2025-06-05,Telangana,Loyal
18201,Customer 18201,Male,38,Nagpur,2023-11-30,Maharashtra,Loyal
18202,Customer 18202,Female,38,Kochi,2023-11-11,Kerala,Loyal
18203,Customer 18203,Female,45,Jaipur,2022-07-22,Rajasthan,Regular
18204,Customer 18204,Female,50,Delhi,2023-03-22,Delhi,Regular
18205,Customer 18205,Female,46,Pune,2023-06-02,Maharashtra,Regular
18206,Customer 18206,Male,54,Hyderabad,2022-05-12,Telangana,VIP
18207,Customer 18207,Female,39,Hyderabad,2025-06-22,Telangana,Regular
18208,Customer 18208,Male,43,Jaipur,2022-04-01,Rajasthan,VIP
18209,Customer 18209,Female,28,Kochi,2025-02-23,Kerala,Loyal
18210,Customer 18210,Male,28,Bengaluru,2023-04-17,Karnataka,Loyal
18211,Customer 18211,Female,62,Mumbai,2025-06-19,Maharashtra,Regular
18212,Customer 18212,Male,51,Jaipur,2023-05-17,Rajasthan,Regular
18213,Customer 18213,Female,36,Mumbai,2024-01-31,Maharashtra,Regular
18214,Customer 18214,Female,54,Pune,2023-01-22,Maharashtra,Regular
18215,Customer 18215,Male,31,Kochi,2024-10-27,Kerala,Loyal
18216,Customer 18216,Female,46,Ahmedabad,2025-01-16,Gujarat,Loyal
18217,Customer 18217,Female,36,Kochi,2023-08-21,Kerala,Loyal
18218,Customer 18218,Female,54,Delhi,2024-06-26,Delhi,Regular
18219,Customer 18219,Female,38,Jaipur,2024-05-16,Rajasthan,New
18220,Customer 18220,Male,41,Pune,2025-03-14,Maharashtra,Loyal
18221,Customer 18221,Male,43,Pune,2025-04-02,Maharashtra,Regular
18222,Customer 18222,Male,58,Chennai,2023-10-19,Tamil Nadu,Loyal
18223,Customer 18223,Male,29,Coimbatore,2022-12-08,Tamil Nadu,Loyal
18224,Customer 18224,Male,36,Jaipur,2024-10-21,Rajasthan,New
18225,Customer 18225,Female,64,Coimbatore,2025-02-17,Tamil Nadu,Regular
18226,Customer 18226,Male,47,Jaipur,2023-04-09,Rajasthan,Loyal
18227,Customer 18227,Male,32,Delhi,2023-04-07,Delhi,Regular
18228,Customer 18228,Male,20,Chennai,2024-12-08,Tamil Nadu,Regular
18229,Customer 18229,Female,30,Kochi,2024-03-29,Kerala,Regular
18230,Customer 18230,Female,26,Hyderabad,2023-04-19,Telangana,Regular
18231,Customer 18231,Male,30,Kolkata,2024-06-06,West Bengal,Loyal
18232,Customer 18232,Female,33,Chennai,2024-07-27,Tamil Nadu,New
18233,Customer 18233,Male,31,Pune,2023-01-03,Maharashtra,Loyal
18234,Customer 18234,Other,25,Mumbai,2024-11-13,Maharashtra,Regular
18235,Customer 18235,Female,36,Mysuru,2023-12-24,Karnataka,VIP
18236,Customer 18236,Male,49,Kochi,2022-10-20,Kerala,VIP
18237,Customer 18237,Female,52,Delhi,2024-12-22,Delhi,Loyal
18238,Customer 18238,Female,40,Hyderabad,2023-07-22,Telangana,Regular
18239,Customer 18239,Male,38,Kochi,2024-05-23,Kerala,Regular
18240,Customer 18240,Female,35,Jaipur,2024-08-18,Rajasthan,Regular
18241,Customer 18241,Male,31,Bengaluru,2023-08-12,Karnataka,New
18242,Customer 18242,Male,33,Mysuru,2022-09-17,Karnataka,Regular
18243,Customer 18243,Male,41,Jaipur,2024-06-26,Rajasthan,Loyal
18244,Customer 18244,Male,49,Mysuru,2022-07-03,Karnataka,Regular
18245,Customer 18245,Male,28,Chennai,2024-12-07,Tamil Nadu,Regular
18246,Customer 18246,Female,62,Nagpur,2022-05-27,Maharashtra,Regular
18247,Customer 18247,Male,28,Mysuru,2023-08-15,Karnataka,Loyal
18248,Customer 18248,Male,21,Pune,2024-10-14,Maharashtra,New
18249,Customer 18249,Female,43,Noida,2023-03-16,Uttar Pradesh,Regular
18250,Customer 18250,Female,63,Mumbai,2022-08-17,Maharashtra,Loyal
18251,Customer 18251,Other,22,Kolkata,2024-01-02,West Bengal,New
18252,Customer 18252,Female,53,Mumbai,2024-08-04,Maharashtra,Loyal
18253,Customer 18253,Female,50,Noida,2024-01-10,Uttar Pradesh,Regular
18254,Customer 18254,Female,31,Coimbatore,2023-01-13,Tamil Nadu,Regular
18255,Customer 18255,Female,49,Pune,2025-01-31,Maharashtra,Regular
18256,Customer 18256,Female,24,Bengaluru,2024-08-11,Karnataka,Loyal
18257,Customer 18257,Male,27,Mysuru,2023-08-23,Karnataka,New
18258,Customer 18258,Male,19,Coimbatore,2022-01-23,Tamil Nadu,Regular
18259,Customer 18259,Female,27,Pune,2022-10-20,Maharashtra,Regular
18260,Customer 18260,Male,52,Kochi,2023-04-21,Kerala,Regular
18261,Customer 18261,Male,38,Chennai,2024-08-09,Tamil Nadu,Regular
18262,Customer 18262,Female,57,Mumbai,2023-03-27,Maharashtra,Loyal
18263,Customer 18263,Female,59,Coimbatore,2024-06-16,Tamil Nadu,Loyal
18264,Customer 18264,Male,25,Delhi,2022-10-12,Delhi,Regular
18265,Customer 18265,Female,63,Mysuru,2025-03-31,Karnataka,Regular
18266,Customer 18266,Female,35,Mysuru,2023-08-13,Karnataka,New
18267,Customer 18267,Female,26,Bengaluru,2022-05-02,Karnataka,Loyal
18268,Customer 18268,Female,58,Nagpur,2025-02-09,Maharashtra,Regular
18269,Customer 18269,Female,47,Delhi,2025-06-16,Delhi,Regular
18270,Customer 18270,Female,21,Mysuru,2025-05-18,Karnataka,Loyal
18271,Customer 18271,Male,52,Hyderabad,2023-05-26,Telangana,Regular
18272,Customer 18272,Female,31,Delhi,2022-01-02,Delhi,New
18273,Customer 18273,Female,31,Mysuru,2024-06-10,Karnataka,Regular
18274,Customer 18274,Female,54,Noida,2024-03-09,Uttar Pradesh,Regular
18275,Customer 18275,Female,37,Delhi,2023-09-21,Delhi,Loyal
18276,Customer 18276,Male,46,Pune,2023-04-06,Maharashtra,Regular
18277,Customer 18277,Female,40,Delhi,2024-08-09,Delhi,New
18278,Customer 18278,Male,64,Kolkata,2024-08-29,West Bengal,Regular
18279,Customer 18279,Male,38,Bengaluru,2025-06-18,Karnataka,Loyal
18280,Customer 18280,Male,48,Chennai,2024-09-08,Tamil Nadu,Loyal
18281,Customer 18281,Male,49,Chennai,2024-03-24,Tamil Nadu,New
18282,Customer 18282,Female,58,Chennai,2022-02-23,Tamil Nadu,New
18283,Customer 18283,Male,24,Pune,2022-04-19,Maharashtra,Regular
18284,Customer 18284,Male,30,Coimbatore,2022-10-07,Tamil Nadu,Regular
18285,Customer 18285,Female,40,Jaipur,2024-12-16,Rajasthan,New
18286,Customer 18286,Male,25,Chennai,2024-04-19,Tamil Nadu,Regular
18287,Customer 18287,Male,29,Kolkata,2024-04-16,West Bengal,VIP
18288,Customer 18288,Male,53,Kochi,2025-05-22,Kerala,Regular
18289,Customer 18289,Male,33,Mumbai,2024-11-17,Maharashtra,Regular
18290,Customer 18290,Male,43,Pune,2022-07-23,Maharashtra,Loyal
18291,Customer 18291,Male,46,Coimbatore,2023-06-29,Tamil Nadu,Regular
18292,Customer 18292,Female,46,Mumbai,2022-11-05,Maharashtra,Regular
18293,Customer 18293,Male,23,Mumbai,2023-06-12,Maharashtra,Regular
18294,Customer 18294,Male,54,Mumbai,2024-10-05,Maharashtra,Regular
18295,Customer 18295,Female,50,Hyderabad,2025-05-26,Telangana,Loyal
18296,Customer 18296,Male,48,Bengaluru,2023-09-09,Karnataka,Regular
18297,Customer 18297,Female,63,Bengaluru,2025-01-15,Karnataka,New
18298,Customer 18298,Female,58,Jaipur,2022-01-31,Rajasthan,Loyal
18299,Customer 18299,Male,35,Pune,2022-04-10,Maharashtra,Regular
18300,Customer 18300,Female,55,Kolkata,2023-10-29,West Bengal,Regular
18301,Customer 18301,Male,64,Kolkata,2024-03-14,West Bengal,Regular
18302,Customer 18302,Male,48,Kolkata,2023-05-10,West Bengal,VIP
18303,Customer 18303,Female,33,Mumbai,2023-04-16,Maharashtra,Regular
18304,Customer 18304,Male,57,Ahmedabad,2024-01-12,Gujarat,Regular
18305,Customer 18305,Female,54,Noida,2024-01-04,Uttar Pradesh,Regular
18306,Customer 18306,Female,31,Delhi,2024-09-24,Delhi,VIP
18307,Customer 18307,Male,56,Coimbatore,2022-11-27,Tamil Nadu,Loyal
18308,Customer 18308,Female,21,Bengaluru,2025-05-02,Karnataka,New
18309,Customer 18309,Female,47,Ahmedabad,2025-04-29,Gujarat,Loyal
18310,Customer 18310,Other,50,Chennai,2022-09-09,Tamil Nadu,Loyal
18311,Customer 18311,Female,53,Kochi,2024-10-21,Kerala,Loyal
18312,Customer 18312,Female,47,Pune,2025-01-18,Maharashtra,Loyal
18313,Customer 18313,Male,31,Coimbatore,2023-06-02,Tamil Nadu,Regular
18314,Customer 18314,Female,40,Pune,2025-02-13,Maharashtra,Regular
18315,Customer 18315,Male,45,Noida,2022-03-14,Uttar Pradesh,Loyal
18316,Customer 18316,Male,24,Hyderabad,2022-06-05,Telangana,New
18317,Customer 18317,Female,59,Hyderabad,2023-12-24,Telangana,Regular
18318,Customer 18318,Male,27,Mumbai,2022-03-10,Maharashtra,New
18319,Customer 18319,Female,21,Jaipur,2023-04-16,Rajasthan,Loyal
18320,Customer 18320,Male,61,Hyderabad,2023-05-07,Telangana,Loyal
18321,Customer 18321,Female,55,Pune,2022-10-27,Maharashtra,Regular
18322,Customer 18322,Male,30,Chennai,2025-03-13,Tamil Nadu,Loyal
18323,Customer 18323,Male,38,Jaipur,2025-05-14,Rajasthan,Loyal
18324,Customer 18324,Male,50,Mumbai,2024-07-06,Maharashtra,Loyal
18325,Customer 18325,Female,57,Mysuru,2023-12-14,Karnataka,New
18326,Customer 18326,Male,45,Kolkata,2024-01-21,West Bengal,Regular
18327,Customer 18327,Female,40,Coimbatore,2023-02-11,Tamil Nadu,Loyal
18328,Customer 18328,Male,49,Jaipur,2024-07-27,Rajasthan,Regular
18329,Customer 18329,Male,22,Noida,2023-08-03,Uttar Pradesh,Regular
18330,Customer 18330,Male,43,Mumbai,2023-08-05,Maharashtra,Regular
18331,Customer 18331,Male,56,Pune,2024-03-09,Maharashtra,Loyal
18332,Customer 18332,Female,43,Coimbatore,2023-06-13,Tamil Nadu,Regular
18333,Customer 18333,Female,20,Chennai,2022-05-17,Tamil Nadu,Regular
18334,Customer 18334,Male,41,Nagpur,2022-08-07,Maharashtra,Regular
18335,Customer 18335,Female,51,Kochi,2023-06-02,Kerala,Regular
18336,Customer 18336,Female,51,Noida,2022-05-12,Uttar Pradesh,Loyal
18337,Customer 18337,Male,37,Pune,2024-11-07,Maharashtra,Regular
18338,Customer 18338,Male,47,Noida,2023-07-14,Uttar Pradesh,Regular
18339,Customer 18339,Female,59,Bengaluru,2024-07-16,Karnataka,New
18340,Customer 18340,Male,37,Nagpur,2025-03-22,Maharashtra,Regular
18341,Customer 18341,Male,58,Coimbatore,2022-11-28,Tamil Nadu,Loyal
18342,Customer 18342,Male,35,Hyderabad,2022-11-15,Telangana,VIP
18343,Customer 18343,Female,55,Pune,2025-05-07,Maharashtra,Regular
18344,Customer 18344,Male,37,Noida,2024-09-06,Uttar Pradesh,New
18345,Customer 18345,Male,23,Coimbatore,2024-10-30,Tamil Nadu,Regular
18346,Customer 18346,Male,59,Hyderabad,2025-03-08,Telangana,Regular
18347,Customer 18347,Male,42,Chennai,2022-06-16,Tamil Nadu,Regular
18348,Customer 18348,Male,58,Chennai,2022-05-27,Tamil Nadu,Regular
18349,Customer 18349,Female,58,Noida,2024-07-27,Uttar Pradesh,Loyal
18350,Customer 18350,Male,20,Mumbai,2023-03-21,Maharashtra,Loyal
18351,Customer 18351,Female,61,Bengaluru,2022-03-11,Karnataka,Regular
18352,Customer 18352,Male,60,Kochi,2024-04-12,Kerala,Loyal
18353,Customer 18353,Female,63,Mumbai,2024-07-07,Maharashtra,Loyal
18354,Customer 18354,Female,36,Bengaluru,2023-09-08,Karnataka,Regular
18355,Customer 18355,Male,27,Pune,2025-06-06,Maharashtra,Loyal
18356,Customer 18356,Female,22,Kolkata,2022-11-15,West Bengal,Loyal
18357,Customer 18357,Female,39,Jaipur,2022-02-05,Rajasthan,Regular
18358,Customer 18358,Female,26,Mysuru,2022-09-12,Karnataka,Loyal
18359,Customer 18359,Male,50,Noida,2024-08-19,Uttar Pradesh,Regular
18360,Customer 18360,Other,32,Kochi,2022-12-01,Kerala,Regular
18361,Customer 18361,Female,41,Delhi,2024-11-09,Delhi,Regular
18362,Customer 18362,Female,47,Kolkata,2022-10-25,West Bengal,Loyal
18363,Customer 18363,Female,53,Ahmedabad,2024-11-10,Gujarat,New
18364,Customer 18364,Male,56,Noida,2023-04-23,Uttar Pradesh,Regular
18365,Customer 18365,Female,23,Nagpur,2023-04-17,Maharashtra,Regular
18366,Customer 18366,Female,32,Hyderabad,2024-08-19,Telangana,Regular
18367,Customer 18367,Female,55,Nagpur,2023-04-15,Maharashtra,Loyal
18368,Customer 18368,Male,56,Chennai,2024-02-06,Tamil Nadu,Regular
18369,Customer 18369,Female,39,Bengaluru,2023-08-13,Karnataka,Regular
18370,Customer 18370,Male,20,Hyderabad,2024-03-02,Telangana,Loyal
18371,Customer 18371,Female,46,Kolkata,2023-01-21,West Bengal,Loyal
18372,Customer 18372,Male,46,Chennai,2024-07-30,Tamil Nadu,Loyal
18373,Customer 18373,Male,48,Hyderabad,2023-03-22,Telangana,Regular
18374,Customer 18374,Female,62,Mumbai,2022-04-09,Maharashtra,Regular
18375,Customer 18375,Male,19,Chennai,2023-10-17,Tamil Nadu,Loyal
18376,Customer 18376,Female,52,Mumbai,2024-12-14,Maharashtra,Regular
18377,Customer 18377,Female,62,Mumbai,2024-10-23,Maharashtra,Loyal
18378,Customer 18378,Male,26,Hyderabad,2024-07-22,Telangana,New
18379,Customer 18379,Male,39,Coimbatore,2025-05-27,Tamil Nadu,Regular
18380,Customer 18380,Female,36,Nagpur,2025-05-19,Maharashtra,Regular
18381,Customer 18381,Male,54,Chennai,2024-03-27,Tamil Nadu,Regular
18382,Customer 18382,Female,27,Delhi,2023-10-23,Delhi,Regular
18383,Customer 18383,Female,63,Coimbatore,2022-08-20,Tamil Nadu,New
18384,Customer 18384,Male,38,Ahmedabad,2023-08-23,Gujarat,Loyal
18385,Customer 18385,Male,34,Nagpur,2024-07-08,Maharashtra,Regular
18386,Customer 18386,Male,20,Kochi,2025-03-17,Kerala,Regular
18387,Customer 18387,Female,24,Kochi,2025-05-15,Kerala,Regular
18388,Customer 18388,Male,58,Jaipur,2022-12-26,Rajasthan,Regular
18389,Customer 18389,Male,54,Chennai,2024-05-21,Tamil Nadu,Regular
18390,Customer 18390,Female,53,Kolkata,2025-04-20,West Bengal,Loyal
18391,Customer 18391,Female,20,Bengaluru,2023-07-10,Karnataka,Regular
18392,Customer 18392,Male,30,Kochi,2025-05-18,Kerala,Regular
18393,Customer 18393,Male,58,Jaipur,2022-09-07,Rajasthan,Regular
18394,Customer 18394,Female,47,Nagpur,2023-08-19,Maharashtra,Loyal
18395,Customer 18395,Female,40,Delhi,2022-05-19,Delhi,Regular
18396,Customer 18396,Female,24,Noida,2024-09-16,Uttar Pradesh,Regular
